sampling_campaign;site;tBeg;tEnd;sample_name;operator;value;parameter;unit;comment;siteCode;variableCode;labSampleCode;tMid
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;;52.2;Cl;mg/L;0.801;KWB_GOTZ;Cl;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;;0.58;NO3_N_filtered;mg/L;1.241;KWB_GOTZ;NO3N;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;;212;SO4;mg/L;0.537;KWB_GOTZ;SO4;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;;110;SomPh;cfu/100 mL;;KWB_GOTZ;SoCp;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;<;10;F+Ph;cfu/100 mL;;KWB_GOTZ;FBp;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;<;20;Adeno;cfu/100 mL;;KWB_GOTZ;Adv;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;;817;Cond;µS/cm;;KWB_GOTZ;LF;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 04:30:00;2016-07-17 06:30:00;Gotz_9;<;20;Noro;cfu/100 mL;;KWB_GOTZ;Nov;O2016-16474;2016-07-17 05:30:00
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;3874;Ecoli;MPN/100 mL;;KWB_GOTZ;EColi;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;<;40;Entero;MPN/100 mL;;KWB_GOTZ;FaeStr;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;chloro;µg/L;;KWB_GOTZ;ChA;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;0.721;Ortho_P;mg/L;;KWB_GOTZ;PO4;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;0.48;P_TOTAL;mg/L;;KWB_GOTZ;P;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;0.26;NH4_N;mg/L;;KWB_GOTZ;NH4;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;3;NO3_N;mg/L;;KWB_GOTZ;NO3;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;5;AFS;mg/L;;KWB_GOTZ;TSS;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;<;3;BSB5;mg/L;;KWB_GOTZ;BSB;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;23;CSB;mg/L;;KWB_GOTZ;CSB;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;ACS;µg/L;;KWB_GOTZ;ACS;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;ATS;µg/L;;KWB_GOTZ;ATS;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;IOM;µg/L;0.256;KWB_GOTZ;IOM;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;IOP;µg/L;0.186;KWB_GOTZ;IOP;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;GAB;µg/L;0.277;KWB_GOTZ;GAB;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;BTA;µg/L;0.486;KWB_GOTZ;BTA;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;SMX;µg/L;;KWB_GOTZ;SMX;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;PRI;µg/L;0.03;KWB_GOTZ;PRI;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;MTP;µg/L;0.066;KWB_GOTZ;MTP;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;MBT;µg/L;0.299;KWB_GOTZ;MBT;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;OLM;µg/L;0.53;KWB_GOTZ;OLM;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;CBZ;µg/L;0.092;KWB_GOTZ;CBZ;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;VSA;µg/L;0.859;KWB_GOTZ;VSA;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;CAN;µg/L;1.291;KWB_GOTZ;CAN;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;VAL;µg/L;0.551;KWB_GOTZ;VAL;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;Cl;mg/L;;KWB_GOTZ;Cl;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;NO3_N_filtered;mg/L;;KWB_GOTZ;NO3N;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;SO4;mg/L;;KWB_GOTZ;SO4;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;SomPh;cfu/100 mL;;KWB_GOTZ;SoCp;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;F+Ph;cfu/100 mL;;KWB_GOTZ;FBp;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;Adeno;cfu/100 mL;;KWB_GOTZ;Adv;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;Cond;µS/cm;;KWB_GOTZ;LF;O2016-16564;NA
1;Gotzkowskybrücke;2016-07-17 14:00:00;NA;Gotz_S1;;NA;Noro;cfu/100 mL;;KWB_GOTZ;Nov;O2016-16564;NA
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;723100;Ecoli;MPN/100 mL;;KWB_GOTZ;EColi;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;3200;Entero;MPN/100 mL;;KWB_GOTZ;FaeStr;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.055;Ortho_P;mg/L;;KWB_GOTZ;PO4;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.71;P_TOTAL;mg/L;;KWB_GOTZ;P;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;<;0.05;NH4_N;mg/L;;KWB_GOTZ;NH4;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;2.8;NO3_N;mg/L;;KWB_GOTZ;NO3;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;10;AFS;mg/L;;KWB_GOTZ;TSS;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;4;BSB5;mg/L;;KWB_GOTZ;BSB;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;30;CSB;mg/L;;KWB_GOTZ;CSB;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;4.16;chloro;µg/L;;KWB_GOTZ;ChA;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;49.9;Cl;mg/L;;KWB_GOTZ;Cl;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.61;NO3_N_filtered;mg/L;;KWB_GOTZ;NO3N;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;204;SO4;mg/L;0.243;KWB_GOTZ;SO4;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.481;ACS;µg/L;0.321;KWB_GOTZ;ACS;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.165;ATS;µg/L;0.317;KWB_GOTZ;ATS;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.421;IOM;µg/L;0.521;KWB_GOTZ;IOM;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.448;IOP;µg/L;;KWB_GOTZ;IOP;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.239;GAB;µg/L;0.037;KWB_GOTZ;GAB;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.441;FAA;µg/L;0.073;KWB_GOTZ;FAA;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.678;BTA;µg/L;0.28;KWB_GOTZ;BTA;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.121;MTP;µg/L;0.507;KWB_GOTZ;MTP;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.428;MBT;µg/L;0.114;KWB_GOTZ;MBT;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.025;VLX;µg/L;0.876;KWB_GOTZ;VLX;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.557;OLM;µg/L;1.274;KWB_GOTZ;OLM;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.049;GPL;µg/L;0.556;KWB_GOTZ;GPL;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;1.405;VSA;µg/L;;KWB_GOTZ;VSA;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;0.127;CBZ;µg/L;;KWB_GOTZ;CBZ;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;1.205;CAN;µg/L;;KWB_GOTZ;CAN;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;NA;VAL;µg/L;;KWB_GOTZ;VAL;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;11818;SomPh;cfu/100 mL;;KWB_GOTZ;SoCp;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;181.82;F+Ph;cfu/100 mL;;KWB_GOTZ;FBp;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;4271.2;Adeno;cfu/100 mL;;KWB_GOTZ;Adv;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;790;Cond;µS/cm;;KWB_GOTZ;LF;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 07:45:00;2016-07-28 09:45:00;Gotz_1;;31307;Noro;cfu/100 mL;;KWB_GOTZ;Nov;O2016-17586;2016-07-28 08:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;4093000;Ecoli;MPN/100 mL;;KWB_GOTZ;EColi;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;7920;Entero;MPN/100 mL;;KWB_GOTZ;FaeStr;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.067;Ortho_P;mg/L;;KWB_GOTZ;PO4;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.87;P_TOTAL;mg/L;;KWB_GOTZ;P;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;<;0.05;NH4_N;mg/L;;KWB_GOTZ;NH4;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;<;0.5;NO3_N;mg/L;;KWB_GOTZ;NO3;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;18;AFS;mg/L;;KWB_GOTZ;TSS;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;10;BSB5;mg/L;;KWB_GOTZ;BSB;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;48;CSB;mg/L;;KWB_GOTZ;CSB;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;2.91;chloro;µg/L;;KWB_GOTZ;ChA;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;39.2;Cl;mg/L;;KWB_GOTZ;Cl;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;<;0.1;NO3_N_filtered;mg/L;0.325;KWB_GOTZ;NO3N;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;161;SO4;mg/L;0.299;KWB_GOTZ;SO4;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.57;ACS;µg/L;0.299;KWB_GOTZ;ACS;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.152;ATS;µg/L;0.51;KWB_GOTZ;ATS;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.208;IOM;µg/L;;KWB_GOTZ;IOM;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.298;IOP;µg/L;0.036;KWB_GOTZ;IOP;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.261;GAB;µg/L;0.072;KWB_GOTZ;GAB;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.34;FAA;µg/L;0.302;KWB_GOTZ;FAA;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.527;BTA;µg/L;0.577;KWB_GOTZ;BTA;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.101;MTP;µg/L;0.107;KWB_GOTZ;MTP;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.326;MBT;µg/L;0.977;KWB_GOTZ;MBT;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.016;VLX;µg/L;1.374;KWB_GOTZ;VLX;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.355;OLM;µg/L;0.547;KWB_GOTZ;OLM;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.032;GPL;µg/L;;KWB_GOTZ;GPL;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.873;VSA;µg/L;;KWB_GOTZ;VSA;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.095;CBZ;µg/L;;KWB_GOTZ;CBZ;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.713;CAN;µg/L;;KWB_GOTZ;CAN;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;0.464;VAL;µg/L;;KWB_GOTZ;VAL;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;4860;SomPh;cfu/100 mL;;KWB_GOTZ;SoCp;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;90;F+Ph;cfu/100 mL;;KWB_GOTZ;FBp;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;4800;Adeno;cfu/100 mL;;KWB_GOTZ;Adv;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;664;Cond;µS/cm;;KWB_GOTZ;LF;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 09:45:00;2016-07-28 11:45:00;Gotz_2;;4100;Noro;cfu/100 mL;;KWB_GOTZ;Nov;O2016-17697;2016-07-28 10:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;17507000;Ecoli;MPN/100 mL;;KWB_GOTZ;EColi;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;22500;Entero;MPN/100 mL;;KWB_GOTZ;FaeStr;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.073;Ortho_P;mg/L;;KWB_GOTZ;PO4;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;1.05;P_TOTAL;mg/L;;KWB_GOTZ;P;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;<;0.05;NH4_N;mg/L;;KWB_GOTZ;NH4;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;<;0.5;NO3_N;mg/L;;KWB_GOTZ;NO3;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;27;AFS;mg/L;;KWB_GOTZ;TSS;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;9;BSB5;mg/L;;KWB_GOTZ;BSB;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;63;CSB;mg/L;;KWB_GOTZ;CSB;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;3.64;chloro;µg/L;;KWB_GOTZ;ChA;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;29.1;Cl;mg/L;0.349;KWB_GOTZ;Cl;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;<;0.1;NO3_N_filtered;mg/L;0.228;KWB_GOTZ;NO3N;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;112;SO4;mg/L;0.284;KWB_GOTZ;SO4;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.553;ACS;µg/L;;KWB_GOTZ;ACS;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.108;ATS;µg/L;;KWB_GOTZ;ATS;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.128;IOM;µg/L;0.024;KWB_GOTZ;IOM;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.14;IOP;µg/L;0.092;KWB_GOTZ;IOP;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.216;GAB;µg/L;0.315;KWB_GOTZ;GAB;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.242;FAA;µg/L;0.546;KWB_GOTZ;FAA;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.441;BTA;µg/L;0.1;KWB_GOTZ;BTA;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.092;MTP;µg/L;0.991;KWB_GOTZ;MTP;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.299;MBT;µg/L;1.014;KWB_GOTZ;MBT;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.011;VLX;µg/L;0.387;KWB_GOTZ;VLX;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.254;OLM;µg/L;;KWB_GOTZ;OLM;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.024;GPL;µg/L;;KWB_GOTZ;GPL;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.566;VSA;µg/L;;KWB_GOTZ;VSA;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.081;CBZ;µg/L;;KWB_GOTZ;CBZ;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.501;CAN;µg/L;;KWB_GOTZ;CAN;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;0.446;VAL;µg/L;;KWB_GOTZ;VAL;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;6410;SomPh;cfu/100 mL;;KWB_GOTZ;SoCp;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;160;F+Ph;cfu/100 mL;;KWB_GOTZ;FBp;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;13014;Adeno;cfu/100 mL;;KWB_GOTZ;Adv;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;501;Cond;µS/cm;;KWB_GOTZ;LF;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 11:45:00;2016-07-28 13:45:00;Gotz_3;;6300;Noro;cfu/100 mL;;KWB_GOTZ;Nov;O2016-17698;2016-07-28 12:45:00
2;Gotzkowskybrücke;2016-07-28 13:45:00;2016-07-28 15:45:00;Gotz_4;;2679000;Ecoli;MPN/100 mL;;KWB_GOTZ;EColi;O2016-17699;2016-07-28 14:45:00
2;Gotzkowskybrücke;2016-07-28 13:45:00;2016-07-28 15:45:00;Gotz_4;;5370;Entero;MPN/100 mL;;KWB_GOTZ;FaeStr;O2016-17699;2016-07-28 14:45:00
2;Gotzkowskybrücke;2016-07-28 13:45:00;2016-07-28 15:45:00;Gotz_4;;0.033;Ortho_P;mg/L;;KWB_GOTZ;PO4;O2016-17699;2016-07-28 14:45:00
2;Gotzkowskybrücke;2016-07-28 13:45:00;2016-07-28 15:45:00;Gotz_4;;0.95;P_TOTAL;mg/L;;KWB_GOTZ;P;O2016-17699;2016-07-28 14:45:00
2;Gotzkowskybrücke;2016-07-28 13:45:00;2016-07-28 15:45:00;Gotz_4;<;0.05;NH4_N;mg/L;;KWB_GOTZ;NH4;O2016-17699;2016-07-28 14:45:00
